50/50 H2O/SiO2 EOS table for planetary interior model (WITH phase equilibrium), 51 temps, 147 densities
***UvA version, Allona Vazan***  June 2018 ***
units:    1 keV = 1.1605e+7 Kelvin; 1 jrk = 1.e+16 erg
          1 jrk/cc = 1.e+4 Mbar

 lgT(Kev)  lgro          log P(jrk/cc)              u(jrk/g)                 s(jrk/g-keV)
-1.40   -11.10    -1.379397725638925E+01     1.067493046589453E-02     1.569693476634676E+00
-1.40   -11.00    -1.369428292533269E+01     1.063628826738805E-02     1.556954895554842E+00
-1.40   -10.90    -1.359459422211148E+01     1.059730974883603E-02     1.544216012151032E+00
-1.40   -10.80    -1.349491168515480E+01     1.055793150966971E-02     1.531474809270065E+00
-1.40   -10.70    -1.339523485725596E+01     1.051822776557990E-02     1.518734019027424E+00
-1.40   -10.60    -1.329556414220912E+01     1.047815508517143E-02     1.505992263440393E+00
-1.40   -10.50    -1.319589982203263E+01     1.043771861461864E-02     1.493249894144791E+00
-1.40   -10.40    -1.309624203857045E+01     1.039690902109179E-02     1.480507016103982E+00
-1.40   -10.30    -1.299659096607874E+01     1.035570544349413E-02     1.467763339815169E+00
-1.40   -10.20    -1.289694660468333E+01     1.031414443159333E-02     1.455019585614945E+00
-1.40   -10.10    -1.279730937456554E+01     1.027217860827575E-02     1.442275001448453E+00
-1.40   -10.00    -1.269767950507232E+01     1.022981978973864E-02     1.429529787577588E+00
-1.40    -9.90    -1.259805721001142E+01     1.018705388262344E-02     1.416783961660167E+00
-1.40    -9.80    -1.249844266165202E+01     1.014387659934343E-02     1.404037868258980E+00
-1.40    -9.70    -1.239883607300838E+01     1.010029197181052E-02     1.391291468316322E+00
-1.40    -9.60    -1.229923759327204E+01     1.005628709227764E-02     1.378544511393094E+00
-1.40    -9.50    -1.219964769908955E+01     1.001185412852643E-02     1.365797293080935E+00
-1.40    -9.40    -1.210006661735708E+01     9.966985483092907E-03     1.353049967511002E+00
-1.40    -9.30    -1.200049451754014E+01     9.921674241284375E-03     1.340302285612750E+00
-1.40    -9.20    -1.190093173472387E+01     9.875918712148043E-03     1.327554430064425E+00
-1.40    -9.10    -1.180137857052791E+01     9.829701986373150E-03     1.314806372919548E+00
-1.40    -9.00    -1.170183554709559E+01     9.783020682966825E-03     1.302057912770874E+00
-1.40    -8.90    -1.160230278352133E+01     9.735869982572830E-03     1.289309648533692E+00
-1.40    -8.80    -1.150278066072764E+01     9.688236163563735E-03     1.276561290648843E+00
-1.40    -8.70    -1.140326964290077E+01     9.640117850415561E-03     1.263813129246075E+00
-1.40    -8.60    -1.130376995584786E+01     9.591500637318038E-03     1.251064934612428E+00
-1.40    -8.50    -1.120428220288904E+01     9.542379829852853E-03     1.238317062183700E+00
-1.40    -8.40    -1.110480673281824E+01     9.492744604360052E-03     1.225569334080007E+00
-1.40    -8.30    -1.100534393708438E+01     9.442588100515585E-03     1.212821799266949E+00
-1.40    -8.20    -1.090589431364899E+01     9.391902502237124E-03     1.200074671517312E+00
-1.40    -8.10    -1.080645835732244E+01     9.340674822818952E-03     1.187328269386153E+00
-1.40    -8.00    -1.070703668575638E+01     9.288893895864507E-03     1.174582485500141E+00
-1.40    -7.90    -1.060762988171773E+01     9.236551254049815E-03     1.161837081396799E+00
-1.40    -7.80    -1.050823831220139E+01     9.183641484440591E-03     1.149092662634475E+00
-1.40    -7.70    -1.040886265351638E+01     9.130148231094268E-03     1.136349158972316E+00
-1.40    -7.60    -1.030950353258434E+01     9.076060476229258E-03     1.123606560701228E+00
-1.40    -7.50    -1.021016169198253E+01     9.021370474304815E-03     1.110865115873199E+00
-1.40    -7.40    -1.011083786430870E+01     8.966068553656994E-03     1.098125019027000E+00
-1.40    -7.30    -1.001153266715188E+01     8.910138815770016E-03     1.085386132261095E+00
-1.40    -7.20    -9.912246947175046E+00     8.853572946830866E-03     1.072649101921611E+00
-1.40    -7.10    -9.812981658658888E+00     8.796355963560456E-03     1.059913877245914E+00
-1.40    -7.00    -9.713737526872540E+00     8.738474092841661E-03     1.047180310155169E+00
-1.40    -6.90    -9.614515581265490E+00     8.679915453833641E-03     1.034448686634976E+00
-1.40    -6.80    -9.515316676940142E+00     8.620666005470245E-03     1.021719488360912E+00
-1.40    -6.70    -9.416141894537176E+00     8.560715394750888E-03     1.008992839764758E+00
-1.40    -6.60    -9.316992395143814E+00     8.500043751299931E-03     9.962687842012009E-01
-1.40    -6.50    -9.217869368989415E+00     8.438639761039972E-03     9.835476012792459E-01
-1.40    -6.40    -9.118774019879922E+00     8.376487201805980E-03     9.708296146279849E-01
-1.40    -6.30    -9.019707605252453E+00     8.313570869351434E-03     9.581150422089084E-01
-1.40    -6.20    -8.920671494607326E+00     8.249877386279261E-03     9.454040661891170E-01
-1.40    -6.10    -8.821667214996989E+00     8.185390469114170E-03     9.326966600512363E-01
-1.40    -6.00    -8.722696486649326E+00     8.120086413748794E-03     9.200010835052103E-01
-1.40    -5.90    -8.623760860202248E+00     8.053949719632105E-03     9.073650241890547E-01
-1.40    -5.80    -8.524861995057041E+00     7.986968672142599E-03     8.946011855603968E-01
-1.40    -5.70    -8.426001858450912E+00     7.919120234481745E-03     8.819168664148890E-01
-1.40    -5.60    -8.327182455184381E+00     7.850384944109223E-03     8.692352805386754E-01
-1.40    -5.50    -8.228406039589455E+00     7.780743324269968E-03     8.565599164047831E-01
-1.40    -5.40    -8.129674828233295E+00     7.710176400533293E-03     8.438915596455387E-01
-1.40    -5.30    -8.030991236286564E+00     7.638661699800631E-03     8.312304407794233E-01
-1.40    -5.20    -7.932357843773817E+00     7.566178397373637E-03     8.185770252946142E-01
-1.40    -5.10    -7.833777432354870E+00     7.492704805682927E-03     8.059320516134760E-01
-1.40    -5.00    -7.735253007438764E+00     7.418216607866944E-03     7.932961411981012E-01
-1.40    -4.90    -7.636787754074992E+00     7.342692096704325E-03     7.806699622468535E-01
-1.40    -4.80    -7.538385041668359E+00     7.266108609039422E-03     7.680543087884308E-01
-1.40    -4.70    -7.440048452716570E+00     7.188438756391840E-03     7.554498451744731E-01
-1.40    -4.60    -7.341781799427942E+00     7.109657396612329E-03     7.428572393105821E-01
-1.40    -4.50    -7.243589310144821E+00     7.029741346428767E-03     7.302777419513122E-01
-1.40    -4.40    -7.145475347623917E+00     6.948664303137560E-03     7.177122976926273E-01
-1.40    -4.30    -7.047444503044573E+00     6.866400485126646E-03     7.051617424794105E-01
-1.40    -4.20    -6.949501788954134E+00     6.782921910867658E-03     6.926272502146608E-01
-1.40    -4.10    -6.851652561952754E+00     6.698202172171423E-03     6.801101049352487E-01
-1.40    -4.00    -6.753902396312764E+00     6.612216392553552E-03     6.676115261196713E-01
-1.40    -3.90    -6.656257293596417E+00     6.524937493398808E-03     6.551330724694695E-01
-1.40    -3.80    -6.558723336943084E+00     6.436342189642124E-03     6.427343764587875E-01
-1.40    -3.70    -6.461307116478645E+00     6.346405668018733E-03     6.295014839330428E-01
-1.40    -3.60    -6.364015492275337E+00     6.255105328353244E-03     6.174993257779819E-01
-1.40    -3.50    -6.266855655988712E+00     6.162422705210194E-03     6.055012784919465E-01
-1.40    -3.40    -6.169834842607345E+00     6.068341318761793E-03     5.931025182502822E-01
-1.40    -3.30    -6.072960596463290E+00     5.972846863914499E-03     5.807828558918183E-01
-1.40    -3.20    -5.976240417144311E+00     5.875932215561883E-03     5.684977240905552E-01
-1.40    -3.10    -5.879681975574519E+00     5.777594174212743E-03     5.562499133034485E-01
-1.40    -3.00    -5.783292722948518E+00     5.677835780927608E-03     5.440425872878949E-01
-1.40    -2.90    -5.687079792274872E+00     5.576670968635455E-03     5.318791423111260E-01
-1.40    -2.80    -5.591049964298126E+00     5.474120429285379E-03     5.197633085508330E-01
-1.40    -2.70    -5.495209278462735E+00     5.370214595363927E-03     5.076989967490322E-01
-1.40    -2.60    -5.399562952829908E+00     5.264998188476434E-03     4.956905582248049E-01
-1.40    -2.50    -5.304115153537031E+00     5.158527197758348E-03     4.837426539340245E-01
-1.40    -2.40    -5.208868461171651E+00     5.050873872254374E-03     4.718602541933487E-01
-1.40    -2.30    -5.113823756771282E+00     4.942122011856927E-03     4.600485477441618E-01
-1.40    -2.20    -5.018979753273084E+00     4.832374483513384E-03     4.483130794170404E-01
-1.40    -2.10    -4.924332737832509E+00     4.721747410761201E-03     4.366595445680426E-01
-1.40    -2.00    -4.829875902626068E+00     4.610375338046102E-03     4.250938675271694E-01
-1.40    -1.90    -4.735598865437132E+00     4.498408311559022E-03     4.136220458249245E-01
-1.40    -1.80    -4.641487211623174E+00     4.386009138875279E-03     4.022500592694577E-01
-1.40    -1.70    -4.547521735619463E+00     4.273359511587558E-03     3.909838954586273E-01
-1.40    -1.60    -4.453678287841445E+00     4.160649244677040E-03     3.798292607304564E-01
-1.40    -1.50    -4.359926767397656E+00     4.048084970013755E-03     3.687916390911065E-01
-1.40    -1.40    -4.266230978953020E+00     3.935877569665300E-03     3.578759088689714E-01
-1.40    -1.30    -4.172548630792120E+00     3.824250744216613E-03     3.470865559695605E-01
-1.40    -1.20    -4.078832107241935E+00     3.713428480080083E-03     3.364271633622868E-01
-1.40    -1.10    -3.985029801494460E+00     3.603637836368427E-03     3.259005421088866E-01
-1.40    -1.00    -3.891089230779244E+00     3.495104571503892E-03     3.155086105757104E-01
-1.40    -0.90    -3.796960235136467E+00     3.388045114778058E-03     3.052522757238128E-01
-1.40    -0.80    -3.702601477456845E+00     3.282665360592320E-03     2.951315342422353E-01
-1.40    -0.70    -3.607984970238467E+00     3.179149976768374E-03     2.851454775055055E-01
-1.40    -0.60    -3.513101734054728E+00     3.077660492595000E-03     2.752926668945069E-01
-1.40    -0.50    -3.417962271869577E+00     2.978326789317628E-03     2.655711619220966E-01
-1.40    -0.40    -3.322593624470935E+00     2.881246565280227E-03     2.559789399404807E-01
-1.40    -0.30    -3.227029627249522E+00     2.786487801377429E-03     2.465141337404353E-01
-1.40    -0.20    -3.131296570083709E+00     2.694092122706142E-03     2.371749183283837E-01
-1.40    -0.10    -3.035395619442551E+00     2.604096567860082E-03     2.279597633148593E-01
-1.40     0.00    -2.939284952018008E+00     2.516549766839122E-03     2.188671255750188E-01
-1.40     0.10    -2.842862911573324E+00     2.431548161699062E-03     2.098952984296850E-01
-1.40     0.20    -2.745955530149358E+00     2.349266721561796E-03     2.010422618813721E-01
-1.40     0.30    -2.648305516376674E+00     2.270007734178685E-03     1.923055499102387E-01
-1.40     0.40    -2.549566380098060E+00     2.194247356694696E-03     1.836822644010884E-01
-1.40     0.50    -2.449298930195610E+00     2.122691115773011E-03     1.751692093688337E-01
-1.40     0.60    -2.346971989357115E+00     2.056420815191137E-03     1.667634110440158E-01
-1.40     0.70    -2.241967208138399E+00     1.996901630497231E-03     1.584627336637176E-01
-1.40     0.80    -2.133589630636872E+00     1.945860101529824E-03     1.502666955249145E-01
-1.40     0.90    -2.021086174759501E+00     1.906023763446757E-03     1.421777785656450E-01
-1.40     1.00    -1.903675920194222E+00     1.881005621764818E-03     1.342029685708153E-01
-1.40     1.10    -1.780595339980481E+00     1.876157349416838E-03     1.263551658909050E-01
-1.40     1.20    -1.651162636987430E+00     1.895120957061589E-03     1.186544156729655E-01
-1.40     1.30    -1.514856282200621E+00     1.947599820268688E-03     1.111288535280129E-01
-1.40     1.40    -1.371391149619103E+00     2.042552349567638E-03     1.038181204777458E-01
-1.40     1.50    -1.220760257786192E+00     2.192099450822060E-03     9.677626847440576E-02
-1.40     1.60    -1.063282197016952E+00     2.410399745604765E-03     9.004333608965980E-02
-1.40     1.70    -8.997374116990675E-01     2.715013733591186E-03     8.365375673572020E-02
-1.40     1.80    -7.308703509650558E-01     3.127520655462789E-03     7.770545154982544E-02
-1.40     1.90    -5.578112823134892E-01     3.669510919360009E-03     7.215852803552980E-02
-1.40     2.00    -3.818028515327176E-01     4.368594552347839E-03     6.701272600036319E-02
-1.30   -12.60    -1.514836102646547E+01     1.307973648997528E-02     1.798488356534306E+00
-1.30   -12.50    -1.508363675934292E+01     1.306181865232353E-02     1.789881825848323E+00
-1.30   -12.40    -1.498383114075557E+01     1.302638940043742E-02     1.777124334264099E+00
-1.30   -12.30    -1.488401085629825E+01     1.299330639942028E-02     1.764433696974690E+00
-1.30   -12.20    -1.478418871661837E+01     1.296085035038064E-02     1.751759402496047E+00
-1.30   -12.10    -1.468438784783580E+01     1.292536910093733E-02     1.739017389666109E+00
-1.30   -12.00    -1.458457881227361E+01     1.289107654076107E-02     1.726316021297156E+00
-1.30   -11.90    -1.448477146253583E+01     1.285698893015570E-02     1.713620922019264E+00
-1.30   -11.80    -1.438497609523979E+01     1.282121147429048E-02     1.700892986087585E+00
-1.30   -11.70    -1.428517700635947E+01     1.278610435474484E-02     1.688190226980347E+00
-1.30   -11.60    -1.418538489342674E+01     1.275033064702365E-02     1.675474777705545E+00
-1.30   -11.50    -1.408559620734831E+01     1.271411371323872E-02     1.662758513786085E+00
-1.30   -11.40    -1.398581023768721E+01     1.267786216692427E-02     1.650046379112647E+00
-1.30   -11.30    -1.388602967524779E+01     1.264097380760846E-02     1.637327093828904E+00
-1.30   -11.20    -1.378625211415942E+01     1.260390529996896E-02     1.624610374676561E+00
-1.30   -11.10    -1.368647929719316E+01     1.256637980199628E-02     1.611890338437875E+00
-1.30   -11.00    -1.358671040619152E+01     1.252856422633931E-02     1.599170791525678E+00
-1.30   -10.90    -1.348694649796949E+01     1.249031006495193E-02     1.586448529396494E+00
-1.30   -10.80    -1.338718663843887E+01     1.245173028834693E-02     1.573726216234246E+00
-1.30   -10.70    -1.328743184539600E+01     1.241271674253364E-02     1.561001334015978E+00
-1.30   -10.60    -1.318768140389825E+01     1.237337465307407E-02     1.548276703397834E+00
-1.30   -10.50    -1.308793627276691E+01     1.233359313293298E-02     1.535549645544930E+00
-1.30   -10.40    -1.298819619179314E+01     1.229342358853831E-02     1.522821662490941E+00
-1.30   -10.30    -1.288846118125730E+01     1.225286918725214E-02     1.510093122659014E+00
-1.30   -10.20    -1.278873160164339E+01     1.221187543760906E-02     1.497362956346497E+00
-1.30   -10.10    -1.268900755415466E+01     1.217047249496597E-02     1.484631655332861E+00
-1.30   -10.00    -1.258928939033846E+01     1.212863733472793E-02     1.471899181338527E+00
-1.30    -9.90    -1.248957715695781E+01     1.208635662556943E-02     1.459164952431059E+00
-1.30    -9.80    -1.238987092298730E+01     1.204364691487730E-02     1.446429962754616E+00
-1.30    -9.70    -1.229017102143020E+01     1.200047629034410E-02     1.433693759576499E+00
-1.30    -9.60    -1.219047758353102E+01     1.195685091033061E-02     1.420956095166689E+00
-1.30    -9.50    -1.209079087172647E+01     1.191276095656569E-02     1.408217438380328E+00
-1.30    -9.40    -1.199111113936221E+01     1.186819394248606E-02     1.395477615916553E+00
-1.30    -9.30    -1.189143845998896E+01     1.182314254290039E-02     1.382736630096489E+00
-1.30    -9.20    -1.179177324264098E+01     1.177759269201452E-02     1.369994320569123E+00
-1.30    -9.10    -1.169211577849906E+01     1.173153587868207E-02     1.357250576920281E+00
-1.30    -9.00    -1.159246618825203E+01     1.168496968683085E-02     1.344505695324540E+00
